URL,Title,HTTP Status,Total Links,Page Authority,Number of Linking Root Domains,Facebook Shares,Facebook Likes,Twitter Shares,Google +1 Shares
"http://www.finedesigns.com/catalog/product_compare/add/product/1893/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMi1hYS11c3NzYS13b3JsZC1zZXJpZXMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1894/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMi1hYS11c3NzYS13b3JsZC1zZXJpZXMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1895/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMi1hYS11c3NzYS13b3JsZC1zZXJpZXMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1896/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMi1hYS11c3NzYS13b3JsZC1zZXJpZXMuaHRtbA,,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1897/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMS1hYWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1898/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMS1hYWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1899/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMS1hYWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1901/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMS1hYWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1902/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy0xMS1hYWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3383.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3384.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3213.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3214.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/baseball/11USS2013/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/baseball/12USS2013/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-aaa-usssa-world-series.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-aaa-usssa-world-series.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-aaa-usssa-world-series.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-aaa-usssa-world-series.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-aaa-usssa-world-series.html?price=10-20,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-aaa-usssa-world-series.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-11-aaa-usssa-world-series.html?price=30-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-12-aa-usssa-world-series.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-12-aa-usssa-world-series.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-12-aa-usssa-world-series.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-12-aa-usssa-world-series.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-12-aa-usssa-world-series.html?price=10-20,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-12-aa-usssa-world-series.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-12-aa-usssa-world-series.html?price=30-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-2952.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-2953.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3209.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3210.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3325.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3326.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1981/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1982/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1983/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1984/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1985/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1986/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1987/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1988/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/1989/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9ub3ZlbWJlci8xN3RoLWFubnVhbC1taWRsb3RoaWFuLW1lZ2EtYmxhc3QtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3394.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?price=10-20,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?price=30-40,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/november/17th-annual-midlothian-mega-blast-tournament.html?price=40-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3222.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/soccer/MMBT2012/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-2961.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/sweat-pants-with-drawstring-2960.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-50-50-heavy-hoodie-youth-adult-2689.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-long-sleeve-t-shirt-2959.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3220.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3397.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3398.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2447/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2448/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2449/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2450/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2451/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2452/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2453/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2454/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2455/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2456/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/catalog/product_compare/add/product/2457/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9hdWd1c3QvMjAxMy1wd3NpLXRveXMtZm9yLXRvdHMtdG91cm5hbWVudC5odG1s/,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3450.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?price=10-20,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?price=30-40,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?price=40-50,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/august/2013-pwsi-toys-for-tots-tournament.html?price=50-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3265.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/soccer/PWSI2013/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/nike-adult-hooded-sweatshirt-2464.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/nike-cotton-t-shirt-2468.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/nike-long-sleeve-t-shirt-2465.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/sweat-pants-with-drawstring-3005.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-50-50-heavy-hoodie-youth-adult-2714.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-long-sleeve-t-shirt-3005.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3274.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3313.html,"",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1903/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy04bXAtYS10aHJvdWdoLTE0LWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1904/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy04bXAtYS10aHJvdWdoLTE0LWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1905/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy04bXAtYS10aHJvdWdoLTE0LWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1906/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy04bXAtYS10aHJvdWdoLTE0LWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/1907/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vb3JnYW5pemF0aW9ucy9rYy1zcG9ydHMvMjAxMy04bXAtYS10aHJvdWdoLTE0LWEtdXNzc2Etd29ybGQtc2VyaWVzLmh0bWw,/","",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3385.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/long-sleeve-t-shirt-3215.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/media/events/sports/baseball/814USS2013/logo500.jpg,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-8mp-a-through-14-a-usssa-world-series.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-8mp-a-through-14-a-usssa-world-series.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-8mp-a-through-14-a-usssa-world-series.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-8mp-a-through-14-a-usssa-world-series.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-8mp-a-through-14-a-usssa-world-series.html?price=10-20,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-8mp-a-through-14-a-usssa-world-series.html?price=20-30,"",No Data,1,10,1,,,,
http://www.finedesigns.com/organizations/kc-sports/2013-8mp-a-through-14-a-usssa-world-series.html?price=30-,"",No Data,1,10,1,,,,
http://www.finedesigns.com/solid-dry-fit-with-side-insert-panel-2954.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/tie-dye-cotton-t-shirt-3211.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3599.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3600.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/50-50-heavy-hoodie-youth-adult-3601.html,"",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2234/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2235/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2236/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2237/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2239/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2240/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2241/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2708/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2709/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2710/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2711/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2712/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2713/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2836/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
"http://www.finedesigns.com/catalog/product_compare/add/product/2908/uenc/aHR0cDovL3d3dy5maW5lZGVzaWducy5jb20vZXZlbnQtYXBwYXJlbC9ieS1tb250aC9tYXJjaC82dGgtYW5udWFsLW1hbmhhdHRhbi1raWNrLW9mZi1jbGFzc2ljLWFuZC1jb2xsZWdlLXNob3djYXNlLmh0bWw,/","",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3633.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3634.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3635.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/cotton-t-shirt-3636.html,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?dir=desc&order=position,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?gender=148,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?gender=149,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?mode=list,"",No Data,1,10,1,,,,
http://www.finedesigns.com/event-apparel/by-month/march/6th-annual-manhattan-kick-off-classic-and-college-showcase.html?price=10-20,"",No Data,1,10,1,,,,
